kp=0.1,kd=0
455,    1800,   3580,   65535,  -1780,  2928
463,    1800,   3575,   65535,  -1775,  2927
471,    1800,   3576,   65535,  -1776,  2927
479,    1800,   3572,   65535,  -1772,  2927
487,    1800,   3567,   65535,  -1767,  2926
495,    1800,   3559,   65535,  -1759,  2925
503,    1800,   3544,   65535,  -1744,  2924
511,    1800,   3526,   65535,  -1726,  2922
519,    1800,   3503,   65535,  -1703,  2920
527,    1800,   3474,   65535,  -1674,  2917
535,    1800,   3440,   65535,  -1640,  2914
543,    1800,   3401,   65535,  -1601,  2910
551,    1800,   3365,   65535,  -1565,  2906
559,    1800,   3316,   65535,  -1516,  2901
567,    1800,   3263,   65535,  -1463,  2896
575,    1800,   3206,   65535,  -1406,  2890
583,    1800,   3145,   65535,  -1345,  2884
591,    1800,   3081,   65535,  -1281,  2878
599,    1800,   3018,   65535,  -1218,  2871
607,    1800,   2967,   65535,  -1167,  2866
615,    1800,   2905,   65535,  -1105,  2860
623,    1800,   2839,   65535,  -1039,  2853
631,    1800,   2785,   65535,  -985,   2848
639,    1800,   2681,   65535,  -881,   2838
647,    1800,   2567,   65535,  -767,   2826
655,    1800,   2444,   65535,  -644,   2814
663,    1800,   2369,   65535,  -569,   2806
671,    1800,   2293,   65535,  -493,   2799
679,    1800,   2222,   65535,  -422,   2792
687,    1800,   2160,   65535,  -360,   2786
695,    1800,   2104,   65535,  -304,   2780
703,    1800,   2061,   65535,  -261,   2776
711,    1800,   2050,   65535,  -250,   2775
719,    1800,   2063,   65535,  -263,   2776
727,    1800,   2077,   65535,  -277,   2777
735,    1800,   2117,   65535,  -317,   2781
743,    1800,   2158,   65535,  -358,   2785
751,    1800,   2197,   65535,  -397,   2789
759,    1800,   2238,   65535,  -438,   2793
767,    1800,   2260,   65535,  -460,   2796
775,    1800,   2286,   65535,  -486,   2798
783,    1800,   2307,   65535,  -507,   2800
791,    1800,   2336,   65535,  -536,   2803
799,    1800,   2353,   65535,  -553,   2805
807,    1800,   2357,   65535,  -557,   2805
815,    1800,   2378,   65535,  -578,   2807
823,    1800,   2382,   65535,  -582,   2808
831,    1800,   2388,   65535,  -588,   2808
839,    1800,   2387,   65535,  -587,   2808
847,    1800,   2388,   65535,  -588,   2808
855,    1800,   2386,   65535,  -586,   2808
863,    1800,   2388,   65535,  -588,   2808
871,    1800,   2390,   65535,  -590,   2809
879,    1800,   2388,   65535,  -588,   2808
887,    1800,   2389,   65535,  -589,   2808
895,    1800,   2390,   65535,  -590,   2809
903,    1800,   2389,   65535,  -589,   2808
911,    1800,   2388,   65535,  -588,   2808
919,    1800,   2387,   65535,  -587,   2808
927,    1800,   2389,   65535,  -589,   2808
935,    1800,   2388,   65535,  -588,   2808
943,    1800,   2390,   65535,  -590,   2809
951,    1800,   2389,   65535,  -589,   2808
959,    1800,   2381,   65535,  -581,   2808
967,    1800,   2383,   65535,  -583,   2808
975,    1800,   2380,   65535,  -580,   2808
983,    1800,   2373,   65535,  -573,   2807
991,    1800,   2360,   65535,  -560,   2806
999,    1800,   2346,   65535,  -546,   2804
1007,   1800,   2304,   65535,  -504,   2800
1015,   1800,   2244,   65535,  -444,   2794
1023,   1800,   2229,   65535,  -429,   2792
1031,   1800,   2269,   65535,  -469,   2796
1039,   1800,   2333,   65535,  -533,   2803
1047,   1800,   2315,   65535,  -515,   2801
1055,   1800,   2316,   65535,  -516,   2801
