kp=0.5,kd=70
807,    1800,   2428,   65535,  -628,   2224
815,    1800,   2384,   65535,  -584,   2692
823,    1800,   2400,   65535,  -600,   3500
831,    1800,   2439,   65535,  -639,   3419
839,    1800,   2459,   65535,  -659,   2659
847,    1800,   2432,   65535,  -632,   2000
855,    1800,   2389,   65535,  -589,   2000
863,    1800,   2312,   65535,  -512,   2000
871,    1800,   2188,   65535,  -388,   2314
879,    1800,   2206,   65535,  -406,   2323
887,    1800,   2351,   65535,  -551,   3500
895,    1800,   2521,   65535,  -721,   3500
903,    1800,   2690,   65535,  -890,   3500
911,    1800,   2823,   65535,  -1023,  3500
919,    1800,   2874,   65535,  -1074,  3500
927,    1800,   2940,   65535,  -1140,  3500
935,    1800,   2971,   65535,  -1171,  3405
943,    1800,   2969,   65535,  -1169,  2914
951,    1800,   2927,   65535,  -1127,  2000
959,    1800,   2876,   65535,  -1076,  2000
967,    1800,   2842,   65535,  -1042,  2711
975,    1800,   2809,   65535,  -1009,  2000
983,    1800,   2775,   65535,  -975,   2607
991,    1800,   2796,   65535,  -996,   3500
999,    1800,   2797,   65535,  -997,   3038
1007,   1800,   2810,   65535,  -1010,  3500
1015,   1800,   2852,   65535,  -1052,  3500
1023,   1800,   2875,   65535,  -1075,  3287
1031,   1800,   2927,   65535,  -1127,  3500
1039,   1800,   2948,   65535,  -1148,  3500
1047,   1800,   2934,   65535,  -1134,  2967
1055,   1800,   2894,   65535,  -1094,  2737
1063,   1800,   2848,   65535,  -1048,  2084
1071,   1800,   2807,   65535,  -1007,  2553
1079,   1800,   2777,   65535,  -977,   2328
1087,   1800,   2740,   65535,  -940,   3500
1095,   1800,   2743,   65535,  -943,   3500
1103,   1800,   2735,   65535,  -935,   2727
1111,   1800,   2761,   65535,  -961,   3500
1119,   1800,   2833,   65535,  -1033,  3500
1127,   1800,   2825,   65535,  -1025,  3472
1135,   1800,   2830,   65535,  -1030,  3055
1143,   1800,   2826,   65535,  -1026,  3500
1151,   1800,   2770,   65535,  -970,   2255
1159,   1800,   2726,   65535,  -926,   3500
1167,   1800,   2649,   65535,  -849,   2000
1175,   1800,   2637,   65535,  -837,   2000
1183,   1800,   2678,   65535,  -878,   3049
1191,   1800,   2743,   65535,  -943,   3500
1199,   1800,   2805,   65535,  -1005,  3500
1207,   1800,   2826,   65535,  -1026,  3500
1215,   1800,   2803,   65535,  -1003,  2901
1223,   1800,   2745,   65535,  -945,   2382
1231,   1800,   2693,   65535,  -893,   2286
1239,   1800,   2648,   65535,  -848,   2894
1247,   1800,   2643,   65535,  -843,   2541
1255,   1800,   2681,   65535,  -881,   3500
1263,   1800,   2737,   65535,  -937,   3500
1271,   1800,   2768,   65535,  -968,   3500
1279,   1800,   2746,   65535,  -946,   2103
1287,   1800,   2698,   65535,  -898,   2000
1295,   1800,   2652,   65535,  -852,   2126
1303,   1800,   2599,   65535,  -799,   2729
1311,   1800,   2595,   65535,  -795,   3500
1319,   1800,   2625,   65535,  -825,   3500
1327,   1800,   2680,   65535,  -880,   3500
1335,   1800,   2688,   65535,  -888,   3194
1343,   1800,   2653,   65535,  -853,   2000
1351,   1800,   2604,   65535,  -804,   2452
1359,   1800,   2555,   65535,  -755,   2777
1367,   1800,   2551,   65535,  -751,   3500
1375,   1800,   2579,   65535,  -779,   3500
1383,   1800,   2618,   65535,  -818,   3500
1391,   1800,   2627,   65535,  -827,   3233
1399,   1800,   2586,   65535,  -786,   2023
1407,   1800,   2539,   65535,  -739,   2349
1415,   1800,   2491,   65535,  -691,   2675
1423,   1800,   2485,   65535,  -685,   3302
1431,   1800,   2538,   65535,  -738,   3500
1439,   1800,   2579,   65535,  -779,   3500
1447,   1800,   2575,   65535,  -775,   2717
1455,   1800,   2520,   65535,  -720,   2000
1463,   1800,   2465,   65535,  -665,   2000
1471,   1800,   2405,   65535,  -605,   2842
1479,   1800,   2426,   65535,  -626,   3500
1487,   1800,   2476,   65535,  -676,   3500
1495,   1800,   2526,   65535,  -726,   3253
1503,   1800,   2504,   65535,  -704,   2000
1511,   1800,   2453,   65535,  -653,   2096
1519,   1800,   2364,   65535,  -564,   2000
1527,   1800,   2353,   65535,  -553,   3500
1535,   1800,   2430,   65535,  -630,   3500
1543,   1800,   2496,   65535,  -696,   3500
1551,   1800,   2527,   65535,  -727,   2973
1559,   1800,   2482,   65535,  -682,   2000
1567,   1800,   2429,   65535,  -629,   2000
1575,   1800,   2338,   65535,  -538,   2000
1583,   1800,   2253,   65535,  -453,   2206
1591,   1800,   2305,   65535,  -505,   3500
1599,   1800,   2355,   65535,  -555,   3307
1607,   1800,   2398,   65535,  -598,   3500
1615,   1800,   2374,   65535,  -574,   2000
1623,   1800,   2313,   65535,  -513,   2000
1631,   1800,   2214,   65535,  -414,   2000
1639,   1800,   2058,   65535,  -258,   2599
1647,   1800,   2061,   65535,  -261,   2000
1655,   1800,   2217,   65535,  -417,   3500
1663,   1800,   2371,   65535,  -571,   3500
1671,   1800,   2553,   65535,  -753,   3500
1679,   1800,   2634,   65535,  -834,   3500
1687,   1800,   2749,   65535,  -949,   3434
1695,   1800,   2756,   65535,  -956,   3500
1703,   1800,   2773,   65535,  -973,   3376
1711,   1800,   2746,   65535,  -946,   2453
1719,   1800,   2700,   65535,  -900,   2000
1727,   1800,   2664,   65535,  -864,   2762
1735,   1800,   2636,   65535,  -836,   2888
1743,   1800,   2625,   65535,  -825,   2042
1751,   1800,   2649,   65535,  -849,   3314
1759,   1800,   2677,   65535,  -877,   3500
1767,   1800,   2744,   65535,  -944,   3500
1775,   1800,   2751,   65535,  -951,   2735
1783,   1800,   2718,   65535,  -918,   2229
1791,   1800,   2673,   65535,  -873,   2276
1799,   1800,   2616,   65535,  -816,   2000
1807,   1800,   2587,   65535,  -787,   2793
1815,   1800,   2620,   65535,  -820,   3500
1823,   1800,   2669,   65535,  -869,   3500
1831,   1800,   2684,   65535,  -884,   3402
1839,   1800,   2646,   65535,  -846,   2000
1847,   1800,   2589,   65535,  -789,   2000
1855,   1800,   2528,   65535,  -728,   2000
1863,   1800,   2506,   65535,  -706,   3500
1871,   1800,   2554,   65535,  -754,   3500
1879,   1800,   2609,   65535,  -809,   3500
1887,   1800,   2640,   65535,  -840,   3500
1895,   1800,   2622,   65535,  -822,   2671
1903,   1800,   2556,   65535,  -756,   2288
1911,   1800,   2482,   65535,  -682,   2111
1919,   1800,   2432,   65535,  -632,   3066
1927,   1800,   2484,   65535,  -684,   3500
1935,   1800,   2546,   65535,  -746,   3500
1943,   1800,   2595,   65535,  -795,   3500
1951,   1800,   2582,   65535,  -782,   2931
1959,   1800,   2527,   65535,  -727,   2133
1967,   1800,   2459,   65535,  -659,   2449
1975,   1800,   2392,   65535,  -592,   2416
1983,   1800,   2418,   65535,  -618,   3500
1991,   1800,   2449,   65535,  -649,   2654
1999,   1800,   2491,   65535,  -691,   2885
2007,   1800,   2483,   65535,  -683,   2461
2015,   1800,   2437,   65535,  -637,   2228
2023,   1800,   2346,   65535,  -546,   2000
2031,   1800,   2364,   65535,  -564,   3500
2039,   1800,   2429,   65535,  -629,   3500
2047,   1800,   2477,   65535,  -677,   3438
2055,   1800,   2504,   65535,  -704,   3452
2063,   1800,   2474,   65535,  -674,   2947
2071,   1800,   2389,   65535,  -589,   2000
2079,   1800,   2297,   65535,  -497,   2000
2087,   1800,   2257,   65535,  -457,   3258
2095,   1800,   2332,   65535,  -532,   3500
2103,   1800,   2402,   65535,  -602,   3500
2111,   1800,   2446,   65535,  -646,   3500
2119,   1800,   2442,   65535,  -642,   3500
2127,   1800,   2366,   65535,  -566,   2000
2135,   1800,   2271,   65535,  -471,   2000
2143,   1800,   2180,   65535,  -380,   2030
2151,   1800,   2098,   65535,  -298,   2899
2159,   1800,   2201,   65535,  -401,   3500
2167,   1800,   2286,   65535,  -486,   3500
2175,   1800,   2342,   65535,  -542,   3500
2183,   1800,   2342,   65535,  -542,   2000
2191,   1800,   2271,   65535,  -471,   2000
2199,   1800,   2203,   65535,  -403,   2000
2207,   1800,   2073,   65535,  -273,   3166
2215,   1800,   2135,   65535,  -335,   3500
2223,   1800,   2169,   65535,  -369,   3500
2231,   1800,   2215,   65535,  -415,   3500
2239,   1800,   2204,   65535,  -404,   2000
2247,   1800,   2112,   65535,  -312,   2000
2255,   1800,   2046,   65535,  -246,   2000
2263,   1800,   1986,   65535,  -186,   2213
2271,   1800,   1950,   65535,  -150,   3500
2279,   1800,   1878,   65535,  0,      2750
2287,   1800,   1829,   65535,  0,      2750
2295,   1800,   1798,   65535,  0,      2750
2303,   1800,   1792,   65535,  0,      2750
2311,   1800,   1793,   65535,  0,      2750
